PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;AWS policy NetworkSecurityDirectorServiceLinkedRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/NetworkSecurityDirectorServiceLinkedRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;NetworkSecurityDirectorServiceLinkedRolePolicy
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.4.aws.iam.9;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Se configurarán diferentes permisos a las cuentas de usuario, limitando la utilización de la cuenta “root” para tareas específicas que necesiten un nivel de privilegios elevado, esta configuración debe entenderse como un mecanismo para impedir que el trabajo directo con usuarios con privilegios de administrador repercuta negativamente en la seguridad, a acometer todas las acciones con el máximo privilegio cuando este no es siempre requerido.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;AWS policy NetworkSecurityDirectorServiceLinkedRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/NetworkSecurityDirectorServiceLinkedRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;NetworkSecurityDirectorServiceLinkedRolePolicy
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;AWS policy NetworkSecurityDirectorServiceLinkedRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/NetworkSecurityDirectorServiceLinkedRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;NetworkSecurityDirectorServiceLinkedRolePolicy
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;AWS policy ServiceQuotasServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/ServiceQuotasServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;ServiceQuotasServiceRolePolicy
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;AWS policy ServiceQuotasServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/ServiceQuotasServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;ServiceQuotasServiceRolePolicy
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.4.aws.iam.9;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Se configurarán diferentes permisos a las cuentas de usuario, limitando la utilización de la cuenta “root” para tareas específicas que necesiten un nivel de privilegios elevado, esta configuración debe entenderse como un mecanismo para impedir que el trabajo directo con usuarios con privilegios de administrador repercuta negativamente en la seguridad, a acometer todas las acciones con el máximo privilegio cuando este no es siempre requerido.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;AWS policy ServiceQuotasServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/ServiceQuotasServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;ServiceQuotasServiceRolePolicy
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;AWS policy ServiceQuotasServiceRolePolicy is attached but does not allow '*:*' administrative privileges.;arn:aws:iam::aws:policy/aws-service-role/ServiceQuotasServiceRolePolicy;iam_aws_attached_policy_no_administrative_privileges;False;ServiceQuotasServiceRolePolicy
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.1.aws.iam.2;Proveedor de identidad centralizado;op.acc.1;operacional;control de acceso;Es muy recomendable la utilización de un proveedor de identidades que permita administrar las identidades en un lugar centralizado, en vez de utilizar IAM para ello.;alto;requisito;trazabilidad,autenticidad;automático;;FAIL;No SAML Providers found.;arn:aws:iam::872515266548:root;iam_check_saml_providers_sts;False;872515266548
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom policy AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612 is unattached and does not allow '*:*' administrative privileges.;arn:aws:iam::872515266548:policy/service-role/AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612;iam_customer_unattached_policy_no_administrative_privileges;False;AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom policy AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5 is unattached and does not allow '*:*' administrative privileges.;arn:aws:iam::872515266548:policy/service-role/AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5;iam_customer_unattached_policy_no_administrative_privileges;False;AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom policy Tag_name_change is unattached and does not allow '*:*' administrative privileges.;arn:aws:iam::872515266548:policy/Tag_name_change;iam_customer_unattached_policy_no_administrative_privileges;False;Tag_name_change
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Inline policy AuditPolicy attached to role ExternalAuditRole does not allow '*:*' administrative privileges.;arn:aws:iam::872515266548:role/ExternalAuditRole;iam_inline_policy_no_administrative_privileges;False;ExternalAuditRole/AuditPolicy
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Inline policy AuditPolicy attached to role ExternalAuditRole does not allow '*:*' administrative privileges.;arn:aws:iam::872515266548:role/ExternalAuditRole;iam_inline_policy_no_administrative_privileges;False;ExternalAuditRole/AuditPolicy
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.4.aws.iam.9;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Se configurarán diferentes permisos a las cuentas de usuario, limitando la utilización de la cuenta “root” para tareas específicas que necesiten un nivel de privilegios elevado, esta configuración debe entenderse como un mecanismo para impedir que el trabajo directo con usuarios con privilegios de administrador repercuta negativamente en la seguridad, a acometer todas las acciones con el máximo privilegio cuando este no es siempre requerido.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Inline policy AuditPolicy attached to role ExternalAuditRole does not allow '*:*' administrative privileges.;arn:aws:iam::872515266548:role/ExternalAuditRole;iam_inline_policy_no_administrative_privileges;False;ExternalAuditRole/AuditPolicy
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Inline policy AuditPolicy attached to role ExternalAuditRole does not allow '*:*' administrative privileges.;arn:aws:iam::872515266548:role/ExternalAuditRole;iam_inline_policy_no_administrative_privileges;False;ExternalAuditRole/AuditPolicy
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612 does not allow permissive STS Role assumption.;arn:aws:iam::872515266548:policy/service-role/AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612 does not allow permissive STS Role assumption.;arn:aws:iam::872515266548:policy/service-role/AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612 does not allow permissive STS Role assumption.;arn:aws:iam::872515266548:policy/service-role/AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612 does not allow permissive STS Role assumption.;arn:aws:iam::872515266548:policy/service-role/AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-980aee1f-cad0-4702-9e23-022fdea37612
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5 does not allow permissive STS Role assumption.;arn:aws:iam::872515266548:policy/service-role/AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5 does not allow permissive STS Role assumption.;arn:aws:iam::872515266548:policy/service-role/AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5 does not allow permissive STS Role assumption.;arn:aws:iam::872515266548:policy/service-role/AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5 does not allow permissive STS Role assumption.;arn:aws:iam::872515266548:policy/service-role/AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-e8a6dfe2-8cb3-4016-9b64-7c9cc6085fb5
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy Tag_name_change does not allow permissive STS Role assumption.;arn:aws:iam::872515266548:policy/Tag_name_change;iam_no_custom_policy_permissive_role_assumption;False;Tag_name_change
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy Tag_name_change does not allow permissive STS Role assumption.;arn:aws:iam::872515266548:policy/Tag_name_change;iam_no_custom_policy_permissive_role_assumption;False;Tag_name_change
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy Tag_name_change does not allow permissive STS Role assumption.;arn:aws:iam::872515266548:policy/Tag_name_change;iam_no_custom_policy_permissive_role_assumption;False;Tag_name_change
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy Tag_name_change does not allow permissive STS Role assumption.;arn:aws:iam::872515266548:policy/Tag_name_change;iam_no_custom_policy_permissive_role_assumption;False;Tag_name_change
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.6.aws.iam.3;Mecanismo de autenticación (usuarios de la organización);op.acc.6;operacional;control de acceso;Deberá habilitarse el vencimiento de las credenciales de los usuarios. (Bien a través de la política de contraseñas de IAM o del proveedor de identidades federado).;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;FAIL;Password expiration is not set.;arn:aws:iam:ap-south-1:872515266548:password-policy;iam_password_policy_expires_passwords_within_90_days_or_less;False;872515266548
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.6.r1.aws.iam.1;Contraseñas;op.acc.6.r1;operacional;control de acceso;Las contraseñas de los usuarios deberán tener normas de complejidad mínima y robustez.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;op.acc.6.r2,op.acc.6.r4;FAIL;IAM password policy does not require at least one lowercase letter.;arn:aws:iam:ap-south-1:872515266548:password-policy;iam_password_policy_lowercase;False;872515266548
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.6.r1.aws.iam.1;Contraseñas;op.acc.6.r1;operacional;control de acceso;Las contraseñas de los usuarios deberán tener normas de complejidad mínima y robustez.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;op.acc.6.r2,op.acc.6.r4;FAIL;IAM password policy does not require minimum length of 14 characters.;arn:aws:iam:ap-south-1:872515266548:password-policy;iam_password_policy_minimum_length_14;False;872515266548
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.6.r1.aws.iam.1;Contraseñas;op.acc.6.r1;operacional;control de acceso;Las contraseñas de los usuarios deberán tener normas de complejidad mínima y robustez.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;op.acc.6.r2,op.acc.6.r4;FAIL;IAM password policy does not require at least one number.;arn:aws:iam:ap-south-1:872515266548:password-policy;iam_password_policy_number;False;872515266548
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.6.r1.aws.iam.1;Contraseñas;op.acc.6.r1;operacional;control de acceso;Las contraseñas de los usuarios deberán tener normas de complejidad mínima y robustez.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;op.acc.6.r2,op.acc.6.r4;FAIL;IAM password policy reuse prevention is less than 24 or not set.;arn:aws:iam:ap-south-1:872515266548:password-policy;iam_password_policy_reuse_24;False;872515266548
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.6.r1.aws.iam.1;Contraseñas;op.acc.6.r1;operacional;control de acceso;Las contraseñas de los usuarios deberán tener normas de complejidad mínima y robustez.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;op.acc.6.r2,op.acc.6.r4;FAIL;IAM password policy does not require at least one symbol.;arn:aws:iam:ap-south-1:872515266548:password-policy;iam_password_policy_symbol;False;872515266548
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;872515266548;ap-south-1;2025-07-18 12:41:38.079808;op.acc.6.r1.aws.iam.1;Contraseñas;op.acc.6.r1;operacional;control de acceso;Las contraseñas de los usuarios deberán tener normas de complejidad mínima y robustez.;alto;refuerzo;confidencialidad,integridad,trazabilidad,autenticidad;automático;op.acc.6.r2,op.acc.6.r4;FAIL;IAM password policy does not require at least one uppercase letter.;arn:aws:iam:ap-south-1:872515266548:password-policy;iam_password_policy_uppercase;False;872515266548
